Stem,Year,DBH,Comment
121609,2005,9.2,NA
121609,2014,10,NA
121610,1993,19.3,NA
121610,1996,20,NA
121610,1999,20.7,NA
121610,2002,21.6,NA
121610,2005,22.6,NA
121610,2014,26.4,NA
121611,1993,21.8,NA
121611,1996,22.2,NA
121611,1999,22.5,NA
121611,2002,23.3,NA
121611,2005,23.9,NA
121611,2014,25.3,NA
121612,1993,7.8,NA
121612,1996,8,NA
121612,1999,8.1,NA
121612,2002,8.3,NA
121612,2005,8.4,NA
121612,2014,8.6,NA
121613,1993,4.7,NA
121613,1996,4.7,NA
121613,1999,NA,dead
121807,2002,3.2,NA
121807,2005,3.2,NA
121807,2014,3.6,NA
121808,2002,3.1,NA
121808,2005,3.2,NA
121808,2014,3.5,NA
RG196,2014,3,NA
RG207,2014,3,NA
RG208,2014,3,NA
RG202,2014,3.2,NA
122163,1999,3.4,NA
122163,2002,3.7,NA
122163,2005,4,NA
122163,2014,5.7,bark-stripped
122614,1993,3.7,NA
122614,1996,NA,dead
122615,1993,5.6,NA
122615,1996,6.1,NA
122615,1999,6.5,NA
122615,2002,7,NA
122615,2005,7.6,NA
122615,2014,9.1,NA
122616,1993,6,NA
122616,1996,6.2,NA
122616,1999,6.5,NA
122616,2002,6.6,NA
122616,2005,NA,dead
122617,1993,15.9,NA
122617,1996,15.8,NA
122617,1999,16.1,NA
122617,2002,17.2,NA
122617,2005,16.3,NA
122617,2014,16.8,NA
122618,1993,22.4,NA
122618,1996,23.7,NA
122618,1999,24.9,NA
122618,2002,26.6,NA
122618,2005,27.9,NA
122618,2014,32.6,NA
122619,1993,3.5,NA
122619,1996,3.6,NA
122619,1999,3.7,NA
122619,2002,3.8,NA
122619,2005,NA,dead
122620,1993,19.9,NA
122620,1996,20.5,NA
122620,1999,20.7,NA
122620,2002,20.7,NA
122620,2005,20.9,NA
122620,2014,NA,dead
122621,1993,8.1,NA
122621,1996,8.4,NA
122621,1999,8.7,NA
122621,2002,8.9,NA
122621,2005,8.9,NA
122621,2014,9,bark-stripped
122622,1993,3.5,NA
122622,1996,3.7,NA
122622,1999,3.7,NA
122622,2002,3.9,NA
122622,2005,3.8,NA
122622,2014,3.9,NA
122623,1993,4.8,NA
122623,1996,6.2,NA
122623,1999,7,NA
122623,2002,7.4,NA
122623,2005,8.1,NA
122623,2014,NA,dead
122624,1993,12.7,NA
122624,1996,13.1,NA
122624,1999,13.5,NA
122624,2002,13.9,NA
122624,2005,14,NA
122624,2014,14.4,NA
122891,1993,3.1,NA
122891,1996,3.4,NA
122891,1999,3.6,NA
122891,2002,3.8,NA
122891,2005,4.1,NA
122891,2014,5.4,bark-stripped
RG210,2014,3.5,bark-stripped
RG212,2014,3.7,NA
RG214,2014,3.3,NA
RG215,2014,3.1,bark-stripped
RG216,2014,NA,deadnew
RG217,2014,3.3,bark-stripped
123164,1999,3.2,NA
123164,2002,3.3,NA
123164,2005,3.3,NA
123164,2014,NA,dead
123625,1993,3.5,NA
123625,1996,3.5,NA
123625,1999,3.5,NA
123625,2002,3.9,NA
123625,2005,3.6,NA
123625,2014,3.5,shrunk
123626,1993,20.5,NA
123626,1996,21.3,NA
123626,1999,21.8,NA
123626,2002,22.4,NA
123626,2005,22.8,NA
123626,2014,23.4,NA
123627,1993,5.3,NA
123627,1996,5.2,NA
123627,1999,5.3,NA
123627,2002,5.2,NA
123627,2005,NA,dead
123628,1993,8.5,NA
123628,1996,NA,dead
123629,1993,6.5,NA
123629,1996,NA,dead
123630,1993,7.3,NA
123630,1996,7.5,NA
123630,1999,7.6,NA
123630,2002,7.7,NA
123630,2005,7.6,NA
123630,2014,NA,dead
123631,1993,9.6,NA
123631,1996,9.7,NA
123631,1999,9.8,NA
123631,2002,9.9,NA
123631,2005,9.9,NA
123631,2014,9.8,shrunk
123809,2002,3.4,NA
123809,2005,3.5,NA
123809,2014,NA,dead
123890,1993,3,NA
123890,1996,3,NA
123890,1999,3,NA
123890,2002,3,NA
123890,2005,3,NA
123890,2014,3,NA
123938,1993,5.7,NA
123938,1996,NA,dead
RG228,2014,3.1,NA
124632,1993,4.2,NA
124632,1996,4.3,NA
124632,1999,4.6,NA
124632,2002,4.7,NA
124632,2005,4.8,NA
124632,2014,6.9,bark-stripped
124633,1993,3.1,NA
124633,1996,3.5,NA
124633,1999,4.2,NA
124633,2002,4.6,NA
124633,2005,4.8,NA
124633,2014,5.8,NA
124634,1993,9,NA
124634,1996,9,NA
124634,1999,9.2,NA
124634,2002,9,NA
124634,2005,9.2,NA
124634,2014,9.6,NA
124635,1993,5,NA
124635,1996,5.1,NA
124635,1999,5.1,NA
124635,2002,5.3,NA
124635,2005,5.1,NA
124635,2014,5.1,NA
124636,1993,12.7,NA
124636,1996,13.3,NA
124636,1999,13.6,NA
124636,2002,14,NA
124636,2005,NA,dead
124637,1993,4.9,NA
124637,1996,4.9,NA
124637,1999,4.9,NA
124637,2002,4.9,NA
124637,2005,NA,dead
124638,1993,3.9,NA
124638,1996,NA,dead
124639,1993,4.9,NA
124639,1996,NA,dead
124640,1993,3.7,NA
124640,1996,3.7,NA
124640,1999,3.7,NA
124640,2002,3.8,NA
124640,2005,3.6,NA
124640,2014,NA,dead
124641,1993,3.7,NA
124641,1996,3.7,NA
124641,1999,3.7,NA
124641,2002,3.7,NA
124641,2005,3.7,NA
124641,2014,NA,dead
124642,1993,4.5,NA
124642,1996,4.6,NA
124642,1999,4.6,NA
124642,2002,4.4,NA
124642,2005,NA,dead
124643,1993,9,NA
124643,1996,9.4,NA
124643,1999,9.6,NA
124643,2002,9.8,NA
124643,2005,9.8,NA
124643,2014,10,NA
124644,1993,27.6,NA
124644,1996,28.2,NA
124644,1999,29.4,NA
124644,2002,30.5,NA
124644,2005,30.8,NA
124644,2014,32.2,NA
124892,1993,4.1,NA
124892,1996,4.1,NA
124892,1999,4.1,NA
124892,2002,3.7,NA
124892,2005,4.1,NA
124892,2014,4,NA
124893,1993,3.4,NA
124893,1996,3.3,NA
124893,1999,3.4,NA
124893,2002,3.6,NA
124893,2005,3.5,NA
124893,2014,3.5,bark-stripped
RG239,2014,3.6,NA
RG241,2014,3.1,NA
125171,1999,3.1,NA
125171,2002,NA,dead
125645,1993,8.3,NA
125645,1996,8.7,NA
125645,1999,9.6,NA
125645,2002,10.2,NA
125645,2005,11.6,NA
125645,2014,14.9,bark-stripped
125646,1993,4.3,NA
125646,1996,5.1,NA
125646,1999,5.9,NA
125646,2002,6.4,NA
125646,2005,6.4,NA
125646,2014,6.9,NA
125647,1993,5.4,NA
125647,1996,5.5,NA
125647,1999,5.5,NA
125647,2002,NA,dead
125648,1993,3.2,NA
125648,1996,NA,dead
125895,1993,4.3,NA
125895,1996,4.8,NA
125895,1999,5.8,NA
125895,2002,6.7,NA
125895,2005,7.6,NA
125895,2014,13.9,NA
125896,1996,3.2,NA
125896,1999,3.3,NA
125896,2002,3.5,NA
125896,2005,3.4,NA
125896,2014,3.5,NA
125897,1993,3.3,NA
125897,1996,3.7,NA
125897,1999,4.6,NA
125897,2002,5.4,NA
125897,2005,6,NA
125897,2014,7.8,bark-stripped
RG247,2014,3,NA
RG249,2014,3.3,NA
126649,1993,10.3,NA
126649,1996,11,NA
126649,1999,13,NA
126649,2002,13.1,NA
126649,2005,13,NA
126649,2014,NA,dead
126651,1993,4.7,NA
126651,1996,5.3,NA
126651,1999,6.7,NA
126651,2002,7.8,NA
126651,2005,8.3,NA
126651,2014,8.8,NA
126652,1993,4.6,NA
126652,1996,5.3,NA
126652,1999,6,NA
126652,2002,6.2,NA
126652,2005,6.4,NA
126652,2014,7.1,NA
126653,1993,3.9,NA
126653,1996,4,NA
126653,1999,4.1,NA
126653,2002,4.1,NA
126653,2005,NA,dead
126654,1993,7.8,NA
126654,1996,7.8,NA
126654,1999,8,NA
126654,2002,7.6,NA
126654,2005,NA,dead
126655,1993,25.2,NA
126655,1996,25.7,NA
126655,1999,26,NA
126655,2002,26.2,NA
126655,2005,26.5,NA
126655,2014,NA,dead
126656,1993,7,NA
126656,1996,7,NA
126656,1999,7.1,NA
126656,2002,7.2,NA
126656,2005,7.3,NA
126656,2014,7.9,NA
126657,1993,4.3,NA
126657,1996,4.6,NA
126657,1999,5.5,NA
126657,2002,5.9,NA
126657,2005,6,NA
126657,2014,5.8,shrunk
126691,2005,3.2,NA
126691,2014,3.8,bark-stripped
126898,1993,4.9,NA
126898,1996,8.1,NA
126898,1999,8.5,NA
126898,2002,9.1,NA
126898,2005,9.3,NA
126898,2014,10.2,NA
126899,1993,3.2,NA
126899,1996,3.2,NA
126899,1999,3.2,NA
126899,2002,3.1,NA
126899,2005,NA,dead
RG256,2014,3.1,NA
RG257,2014,3,NA
127165,1999,3,NA
127165,2002,3.6,NA
127165,2005,3.9,NA
127165,2014,4.7,NA
127658,1993,18.5,NA
127658,1996,19.1,NA
127658,1999,20.8,NA
127658,2002,22.4,NA
127658,2005,24.1,NA
127658,2014,29.1,NA
127659,1993,10.8,NA
127659,1996,11,NA
127659,1999,11.3,NA
127659,2002,11.5,NA
127659,2005,11.3,NA
127659,2014,11.4,NA
127660,1993,13.5,NA
127660,1996,13.2,NA
127660,1999,NA,dead
127661,1993,5.9,NA
127661,1996,6.4,NA
127661,1999,7,NA
127661,2002,NA,dead
127662,1993,3.7,NA
127662,1996,4.2,NA
127662,1999,4.9,NA
127662,2002,5.6,NA
127662,2005,5.9,NA
127662,2014,7.5,NA
127663,1993,4.1,NA
127663,1996,4.1,NA
127663,1999,4,NA
127663,2002,4.4,NA
127663,2005,4,NA
127663,2014,4.1,NA
127664,1993,8.5,NA
127664,1996,8.6,NA
127664,1999,8.7,NA
127664,2002,8.7,NA
127664,2005,8.7,NA
127664,2014,9,NA
127665,1993,3.6,NA
127665,1996,3.9,NA
127665,1999,4.2,NA
127665,2002,4.6,NA
127665,2005,4.6,NA
127665,2014,4.8,NA
127666,1993,4.2,NA
127666,1996,4.3,NA
127666,1999,4.2,NA
127666,2002,4.3,NA
127666,2005,NA,dead
127667,1993,9.2,NA
127667,1996,9.5,NA
127667,1999,9.4,NA
127667,2002,9.6,NA
127667,2005,9.6,NA
127667,2014,10.4,NA
127668,1993,24.6,NA
127668,1996,26.9,NA
127668,1999,28.4,NA
127668,2002,30.3,NA
127668,2005,32.4,NA
127668,2014,37.6,NA
127669,1993,6.6,NA
127669,1996,7.1,NA
127669,1999,NA,dead
127670,1993,3.5,NA
127670,1996,4.1,NA
127670,1999,4.7,NA
127670,2002,NA,dead
127671,1993,3.1,NA
127671,1996,NA,dead
127672,1993,16.6,NA
127672,1996,17.3,NA
127672,1999,18,NA
127672,2002,18.7,NA
127672,2005,19.2,NA
127672,2014,22.8,bark-stripped
127692,2005,3.8,NA
127692,2014,4.5,NA
127901,1993,4.8,NA
127901,1996,4.9,NA
127901,1999,4.8,NA
127901,2002,4.9,NA
127901,2005,4.8,NA
127901,2014,NA,dead
RG265,2014,4.1,NA
RG268,2014,3.2,NA
RG271,2014,7.3,NA
RG273,2014,3.3,bark-stripped
128673,1993,3.3,NA
128673,1996,3.3,NA
128673,1999,3.3,NA
128673,2002,3.4,NA
128673,2005,3.4,NA
128673,2014,NA,dead
128674,1993,20.2,NA
128674,1996,20.6,NA
128674,1999,20.8,NA
128674,2002,20.9,NA
128674,2005,21.3,NA
128674,2014,23,NA
128675,1993,6.7,NA
128675,1996,6.5,NA
128675,1999,6.7,NA
128675,2002,6.7,NA
128675,2005,6.6,NA
128675,2014,6.6,NA
128677,1993,14.9,NA
128677,1996,16.1,NA
128677,1999,17.4,NA
128677,2002,18.7,NA
128677,2005,19.9,NA
128677,2014,NA,dead
128678,1993,9.3,NA
128678,1996,9.6,NA
128678,1999,9.7,NA
128678,2002,10.1,NA
128678,2005,10.6,NA
128678,2014,12.1,NA
128694,2005,6.8,NA
128694,2014,10.2,NA
128900,1993,3.2,NA
128900,1996,3.3,NA
128900,1999,3.3,NA
128900,2002,3.3,NA
128900,2005,3.4,NA
128900,2014,NA,dead
128902,1993,5.1,NA
128902,1996,5.2,NA
128902,1999,5.2,NA
128902,2002,5.2,NA
128902,2005,5.2,NA
128902,2014,5.1,NA
RG277,2014,3.8,bark-stripped
129679,1993,12,NA
129679,1996,11.8,NA
129679,1999,11.7,NA
129679,2002,11.5,NA
129679,2005,12,NA
129679,2014,NA,dead
129680,1993,9.2,NA
129680,1996,10,NA
129680,1999,10.5,NA
129680,2002,13.1,NA
129680,2005,13.9,NA
129680,2014,14.7,NA
129681,1993,9,NA
129681,1996,9.1,NA
129681,1999,9.3,NA
129681,2002,9.7,NA
129681,2005,10.2,NA
129681,2014,11.4,NA
129682,1993,11.3,NA
129682,1996,12.1,NA
129682,1999,12.8,NA
129682,2002,13.6,NA
129682,2005,13.8,NA
129682,2014,10,NA
129683,1993,6.5,NA
129683,1996,6.5,NA
129683,1999,6.5,NA
129683,2002,6.6,NA
129683,2005,6.5,NA
129683,2014,NA,dead
129684,1993,4.6,NA
129684,1996,4.6,NA
129684,1999,4.6,NA
129684,2002,4.6,NA
129684,2005,4.8,NA
129684,2014,NA,dead
129685,1993,6.2,NA
129685,1996,6.5,NA
129685,1999,6.5,NA
129685,2002,7.3,NA
129685,2005,7.6,NA
129685,2014,10.8,bark-stripped/frass
129686,1993,5.1,NA
129686,1996,5.5,NA
129686,1999,6.1,NA
129686,2002,6.9,NA
129686,2005,7.6,NA
129686,2014,9.2,bark-stripped
129687,1993,4,NA
129687,1996,4.1,NA
129687,1999,4.3,NA
129687,2002,4.9,NA
129687,2005,5.6,NA
129687,2014,6.5,NA
129693,2005,3.2,NA
129693,2014,4.2,bark-stripped (all circumference)
129695,2005,3.2,NA
129695,2014,3.6,NA
129696,2005,3.2,NA
129696,2014,4.8,bark-stripped
RG286,2014,3.6,NA
RG287,2014,4,NA
RG288,2014,3,NA
130756,1993,25.5,NA
130756,1996,25.8,NA
130756,1999,26.5,NA
130756,2002,26.8,NA
130756,2005,27.1,NA
130756,2014,28.2,NA
130757,1993,12.6,NA
130757,1996,13.1,NA
130757,1999,13.5,NA
130757,2002,13.9,NA
130757,2005,14.1,NA
130757,2014,NA,cut
130758,1993,4.6,NA
130758,1996,4.4,NA
130758,1999,NA,dead
130759,1993,8.9,NA
130759,1996,8.9,NA
130759,1999,9,NA
130759,2002,9.2,NA
130759,2005,9.4,NA
130759,2014,NA,cut
130760,1993,15.8,NA
130760,1996,15.8,NA
130760,1999,15.9,NA
130760,2002,16.1,NA
130760,2005,16,NA
130760,2014,NA,cut
130761,1993,10.9,NA
130761,1996,10.8,NA
130761,1999,10.9,NA
130761,2002,11.1,NA
130761,2005,11.3,NA
130761,2014,NA,cut
130763,1993,4.2,NA
130763,1996,4.1,NA
130763,1999,NA,dead
130764,1993,15.4,NA
130764,1996,15.9,NA
130764,1999,16,NA
130764,2002,16.6,NA
130764,2005,16.6,NA
130764,2014,17.5,NA
130765,1993,3.4,NA
130765,1996,3.4,NA
130765,1999,3.4,NA
130765,2002,3.4,NA
130765,2005,3.5,NA
130765,2014,NA,cut
131750,1993,4.8,NA
131750,1996,4.8,NA
131750,1999,4.9,NA
131750,2002,5,NA
131750,2005,5,NA
131750,2014,5.2,NA
131751,1993,13.2,NA
131751,1996,14,NA
131751,1999,14.9,NA
131751,2002,15.8,NA
131751,2005,16.5,NA
131751,2014,18.7,NA
131752,1993,3.8,NA
131752,1996,4.1,NA
131752,1999,4.4,NA
131752,2002,4.7,NA
131752,2005,5,NA
131752,2014,5.9,NA
131753,1993,3.7,NA
131753,1996,3.7,NA
131753,1999,NA,dead
131754,1993,26,NA
131754,1996,26.9,NA
131754,1999,26.8,NA
131754,2002,28,NA
131754,2005,28.2,NA
131754,2014,31.9,NA
131755,1993,19.1,NA
131755,1996,20,NA
131755,1999,20.7,NA
131755,2002,22.2,NA
131755,2005,22.4,NA
131755,2014,25.7,NA
132747,1993,23.1,NA
132747,1996,23.5,NA
132747,1999,24,NA
132747,2002,24.8,NA
132747,2005,25,NA
132747,2014,26.7,NA
132748,1993,17.7,NA
132748,1996,18.7,NA
132748,1999,20.3,NA
132748,2002,21.7,NA
132748,2005,22.3,NA
132748,2014,24.4,NA
132749,1993,4.2,NA
132749,1996,4.4,NA
132749,1999,4.5,NA
132749,2002,4.5,NA
132749,2005,4.5,NA
132749,2014,NA,dead
RG301,2014,3.6,NA
RG304,2014,3,NA
133166,1999,3.2,NA
133166,2002,3.3,NA
133166,2005,3.3,NA
133166,2014,3.2,NA
133167,1999,3.2,NA
133167,2002,3.4,NA
133167,2005,3.4,NA
133167,2014,3.4,NA
133168,1999,3.1,NA
133168,2002,3.4,NA
133168,2005,3.6,NA
133168,2014,4.4,NA
133169,1999,3.1,NA
133169,2002,3.3,NA
133169,2005,3.5,NA
133169,2014,4.2,bark-stripped (all circumference)
133170,1999,3.4,NA
133170,2002,3.5,NA
133170,2005,3.5,NA
133170,2014,3.7,NA
133736,1993,10.3,NA
133736,1996,11,NA
133736,1999,11.6,NA
133736,2002,12,NA
133736,2005,12.1,NA
133736,2014,NA,dead
133737,1993,19.9,NA
133737,1996,20.9,NA
133737,1999,21.6,NA
133737,2002,22.4,NA
133737,2005,23,NA
133737,2014,24.2,NA
133738,1996,3.2,NA
133738,1999,3.5,NA
133738,2002,3.3,NA
133738,2005,3.8,NA
133738,2014,4.6,bark-stripped
133739,1993,7.2,NA
133739,1996,7.6,NA
133739,1999,7.7,NA
133739,2002,7.8,NA
133739,2005,7.6,NA
133739,2014,NA,dead
133740,1993,3.8,NA
133740,1996,3.7,NA
133740,1999,NA,dead
133741,1993,7.8,NA
133741,1996,8.8,NA
133741,1999,9.8,NA
133741,2002,11.3,NA
133741,2005,12,NA
133741,2014,13.9,NA
133742,1993,8.5,NA
133742,1996,8.2,NA
133742,1999,NA,dead
133743,1993,7.2,NA
133743,1996,7.1,NA
133743,1999,NA,dead
133744,1993,8.1,NA
133744,1996,7.8,NA
133744,1999,NA,dead
133745,1993,7.3,NA
133745,1996,7.1,NA
133745,1999,NA,dead
133746,1993,3,NA
133746,1996,3.3,NA
133746,1999,3.5,NA
133746,2002,3.7,NA
133746,2005,3.8,NA
133746,2014,3.9,bark-stripped
RG309,2014,3.1,bark-stripped
134727,1993,3.8,NA
134727,1996,3.9,NA
134727,1999,4,NA
134727,2002,4.2,NA
134727,2005,4.2,NA
134727,2014,4.5,NA
134728,1993,3.6,NA
134728,1996,4.1,NA
134728,1999,4.4,NA
134728,2002,4.6,NA
134728,2005,5.1,NA
134728,2014,6.7,bark-stripped
134731,1993,3.1,NA
134731,1996,3.2,NA
134731,1999,3.3,NA
134731,2002,3.3,NA
134731,2005,3.4,NA
134731,2014,3.8,bark-stripped
134732,1993,4.2,NA
134732,1996,4.7,NA
134732,1999,5.9,NA
134732,2002,7.3,NA
134732,2005,8.2,NA
134732,2014,11.4,NA
134733,1993,5.3,NA
134733,1996,5.8,NA
134733,1999,6.2,NA
134733,2002,6.5,NA
134733,2005,6.7,NA
134733,2014,NA,dead
134734,1993,3.3,NA
134734,1996,3.3,NA
134734,1999,NA,dead
134735,1993,3.6,NA
134735,1996,3.3,NA
134735,1999,3.3,NA
134735,2002,3.2,NA
134735,2005,NA,dead
RG313,2014,4.5,NA
RG320,2014,3.4,bark-stripped
RG321,2014,3,NA
135171,2005,3.3,NA
135171,2014,3.9,bark-stripped
135324,2005,3.3,NA
135324,2014,3.7,NA
135325,2005,3.1,NA
135325,2014,3.5,bark-stripped
135720,1993,10.4,NA
135720,1996,10.5,NA
135720,1999,10.7,NA
135720,2002,10.8,NA
135720,2005,10.8,NA
135720,2014,10.9,NA
135721,1993,9.6,NA
135721,1996,9.9,NA
135721,1999,10.3,NA
135721,2002,10.7,NA
135721,2005,11.1,NA
135721,2014,11.7,NA
135722,1993,10.7,NA
135722,1996,10.8,NA
135722,1999,11.2,NA
135722,2002,11.4,NA
135722,2005,11.5,NA
135722,2014,11.6,NA
135723,1993,4.4,NA
135723,1996,4.4,NA
135723,1999,4.4,NA
135723,2002,4.5,NA
135723,2005,4.5,NA
135723,2014,NA,dead
135724,1993,28.9,NA
135724,1996,32.3,NA
135724,1999,35.3,NA
135724,2002,38.5,NA
135724,2005,41.5,NA
135724,2014,47.7,NA
135725,1993,16.7,NA
135725,1996,17.8,NA
135725,1999,18.3,NA
135725,2002,18.7,NA
135725,2005,19.1,NA
135725,2014,19.3,NA
RG328,2014,4,bark-stripped
RG329,2014,4,NA
RG460,2014,3.1,NA
136172,1999,3.8,NA
136172,2002,5.4,NA
136172,2005,6,NA
136172,2014,9,bark-stripped
136173,1999,3.1,NA
136173,2002,3.9,NA
136173,2005,4.7,NA
136173,2014,8.4,bark-stripped (all circumference)
136391,1996,3.7,NA
136391,1999,4.3,NA
136391,2002,4.8,NA
136391,2005,5,NA
136391,2014,5.2,NA
136716,1993,3.4,NA
136716,1996,3.7,NA
136716,1999,4.3,NA
136716,2002,4.9,NA
136716,2005,5.2,NA
136716,2014,NA,dead
136717,1993,9.7,NA
136717,1996,10.8,NA
136717,1999,12,NA
136717,2002,13.1,NA
136717,2005,14,NA
136717,2014,15.5,NA
136718,1993,3.1,NA
136718,1996,3.4,NA
136718,1999,4,NA
136718,2002,4.4,NA
136718,2005,4.5,NA
136718,2014,5,NA
137699,1993,3.7,NA
137699,1996,3.7,NA
137699,1999,3.8,NA
137699,2002,3.8,NA
137699,2005,3.8,NA
137699,2014,3.8,NA
137700,1993,4,NA
137700,1996,4.1,NA
137700,1999,4.7,NA
137700,2002,5,NA
137700,2005,5.2,NA
137700,2014,5.5,NA
137701,1993,3.7,NA
137701,1996,4,NA
137701,1999,4.6,NA
137701,2002,4.7,NA
137701,2005,4.7,NA
137701,2014,4.9,NA
137703,1993,3.9,NA
137703,1996,3.8,NA
137703,1999,NA,dead
137704,1993,9.8,NA
137704,1996,10.1,NA
137704,1999,10.6,NA
137704,2002,11.2,NA
137704,2005,12.1,NA
137704,2014,16.6,NA
137705,1993,14.7,NA
137705,1996,14.7,NA
137705,1999,15.1,NA
137705,2002,16.3,NA
137705,2005,16.7,NA
137705,2014,20.6,NA
137706,1993,47.3,NA
137706,1996,47.8,NA
137706,1999,48.7,NA
137706,2002,50.1,NA
137706,2005,50.4,NA
137706,2014,NA,dead
137707,1993,3.8,NA
137707,1996,3.9,NA
137707,1999,NA,dead
137708,1993,5,NA
137708,1996,5,NA
137708,1999,5,NA
137708,2002,5.1,NA
137708,2005,5,NA
137708,2014,NA,dead
137709,1993,26.3,NA
137709,1996,26.7,NA
137709,1999,26.2,weaken
137709,2002,26.2,NA
137709,2005,NA,dead
137710,1993,25.1,NA
137710,1996,25.4,NA
137710,1999,25.1,weaken
137710,2002,25.2,NA
137710,2005,24.9,weaken
137710,2014,NA,dead
137711,1993,9.6,NA
137711,1996,9.6,NA
137711,1999,9.6,NA
137711,2002,10,NA
137711,2005,10,NA
137711,2014,NA,dead
137712,1993,4.6,NA
137712,1996,5.1,NA
137712,1999,6,NA
137712,2002,6.7,NA
137712,2005,7,NA
137712,2014,7.3,NA
137713,1993,3.6,NA
137713,1996,3.6,NA
137713,1999,NA,dead
137714,1993,3.9,NA
137714,1996,4.6,NA
137714,1999,5.4,NA
137714,2002,6.5,NA
137714,2005,7,NA
137714,2014,7.9,NA
137715,1993,5.9,NA
137715,1996,6.6,NA
137715,1999,7.8,NA
137715,2002,7.9,NA
137715,2005,7.9,NA
137715,2014,NA,dead
137903,1993,3.9,NA
137903,1996,3.9,NA
137903,1999,3.9,NA
137903,2002,3.8,NA
137903,2005,NA,dead
137904,1993,3.4,NA
137904,1996,NA,dead
RG347,2014,3.2,NA
138691,1993,14.6,NA
138691,1996,14.6,NA
138691,1999,14.6,NA
138691,2002,14.8,NA
138691,2005,15,NA
138691,2014,15.7,NA
138692,1993,3,NA
138692,1996,3,NA
138692,1999,3,NA
138692,2002,3.3,NA
138692,2005,3.5,NA
138692,2014,3.6,NA
138693,1993,10.8,NA
138693,1996,11.3,NA
138693,1999,11.9,NA
138693,2002,13,NA
138693,2005,13.8,NA
138693,2014,15.4,NA
138694,1993,22.6,NA
138694,1996,23.7,NA
138694,1999,25.6,NA
138694,2002,26.4,NA
138694,2005,26.3,NA
138694,2014,26.8,NA
138695,1993,17.3,NA
138695,1996,17.4,NA
138695,1999,18.1,NA
138695,2002,18.8,NA
138695,2005,19.1,NA
138695,2014,20.9,NA
138696,1993,16.2,NA
138696,1996,16.5,NA
138696,1999,16.4,NA
138696,2002,16.4,NA
138696,2005,16,NA
138696,2014,16.5,NA
138697,1993,4.5,NA
138697,1996,4.4,NA
138697,1999,4.6,NA
138697,2002,4.8,NA
138697,2005,4.7,NA
138697,2014,4.7,NA
138698,1993,3.6,NA
138698,1996,3.7,NA
138698,1999,4.2,NA
138698,2002,4.4,NA
138698,2005,4.3,NA
138698,2014,4.3,NA
138905,1993,7.3,NA
138905,1996,7.4,NA
138905,1999,7.3,NA
138905,2002,7.4,NA
138905,2005,7.4,NA
138905,2014,7.7,NA
138906,1993,9.7,NA
138906,1996,NA,dead
RG350,2014,4.1,bark-stripped
139688,1993,22.4,NA
139688,1996,22.7,NA
139688,1999,22.9,NA
139688,2002,23.7,NA
139688,2005,24.3,NA
139688,2014,27.7,NA
139689,1993,12.2,NA
139689,1996,11.5,weaken
139689,1999,11.5,NA
139689,2002,NA,dead
139690,1993,3.1,NA
139690,1996,3.2,NA
139690,1999,4,NA
139690,2002,5,NA
139690,2005,5.5,NA
139690,2014,7.1,NA
RG416,2014,3.9,NA
RG417,2014,3.4,NA
140766,1993,7.2,NA
140766,1996,7.7,NA
140766,1999,8.3,NA
140766,2002,8.9,NA
140766,2005,9.8,NA
140766,2014,12.7,NA
140767,1993,11.2,NA
140767,1996,11.5,NA
140767,1999,11.5,NA
140767,2002,11.5,NA
140767,2005,11.7,NA
140767,2014,13.2,NA
140768,1993,10.8,NA
140768,1996,10.8,NA
140768,1999,10.8,NA
140768,2002,11,NA
140768,2005,11.4,NA
140768,2014,NA,cut
140769,1993,22.9,NA
140769,1996,24.7,NA
140769,1999,NA,dead
140770,1993,12,NA
140770,1996,12.9,NA
140770,1999,13.4,NA
140770,2002,13.5,NA
140770,2005,13.5,NA
140770,2014,NA,dead
140771,1993,8.6,NA
140771,1996,8.8,NA
140771,1999,8.6,NA
140771,2002,8.4,NA
140771,2005,8.4,NA
140771,2014,NA,dead
140772,1993,4.7,NA
140772,1996,4.8,NA
140772,1999,4.7,NA
140772,2002,4.7,NA
140772,2005,4.6,NA
140772,2014,5.1,NA
140773,1993,3.3,NA
140773,1996,3.4,NA
140773,1999,3.4,NA
140773,2002,NA,dead
RG422,2014,3.9,NA
141774,1993,5.9,NA
141774,1996,6.3,NA
141774,1999,6.5,NA
141774,2002,7.1,NA
141774,2005,7.7,NA
141774,2014,9.4,NA
141775,1993,5.3,NA
141775,1996,5.4,NA
141775,1999,5.4,NA
141775,2002,5.4,NA
141775,2005,5.6,NA
141775,2014,6.3,NA
141776,1993,22.6,NA
141776,1996,23.8,NA
141776,1999,24.7,NA
141776,2002,25.5,NA
141776,2005,26.5,NA
141776,2014,30.3,NA
141777,1993,7.7,NA
141777,1996,7.6,NA
141777,1999,7.6,NA
141777,2002,7.6,NA
141777,2005,NA,dead
141778,1993,15.2,NA
141778,1996,15.6,NA
141778,1999,15.9,NA
141778,2002,16.5,NA
141778,2005,17.3,NA
141778,2014,20.9,NA
141779,1993,11.5,NA
141779,1996,12.1,NA
141779,1999,NA,dead
141780,1993,16.6,NA
141780,1996,17.8,NA
141780,1999,18.9,NA
141780,2002,19.4,NA
141780,2005,20.2,NA
141780,2014,22.4,NA
141782,1993,16.4,NA
141782,1996,17,NA
141782,1999,17.6,NA
141782,2002,18.1,NA
141782,2005,18.8,NA
