Indv,Stem,X,Y,X1,Y1,Species,Start,End
318709,318709,155,40,157.3,41.5,Chamaecyparis obtusa,1993,NA
318710,318710,155,40,155.8,41.3,Chamaecyparis obtusa,1993,1993
318711,318711,155,40,157.4,43.9,Chamaecyparis obtusa,1993,1993
318917,318917,155,40,157.1,43.8,Cleyera japonica,2002,NA
319712,319712,155,45,156.4,45.9,Chamaecyparis obtusa,1993,NA
319713,319713,155,45,159.8,45.9,Chamaecyparis obtusa,1993,NA
320764,320764,160,0,163,1.6,Camellia japonica,1993,2002
320765,320765,160,0,161.1,3.4,Chamaecyparis obtusa,1993,NA
320873,320872,160,0,161.9,0.1,Camellia japonica,1993,2002
320873,320873,160,0,161.9,0.1,Camellia japonica,1993,2002
320923,320923,160,0,162.3,4.1,Camellia japonica,2002,2002
WG391,WG391,160,5,162,8.6,Camellia japonica,2014,NA
WG393,WG393,160,5,163.6,8.6,Eurya japonica var. japonica,2014,NA
321706,321706,160,5,163.6,9.8,Ligustrum japonicum,2005,NA
321766,321766,160,5,163.5,5.2,Chamaecyparis obtusa,1993,NA
321767,321767,160,5,160.5,6.8,Chamaecyparis obtusa,1993,1993
321768,321768,160,5,162.4,9.3,Chamaecyparis obtusa,1993,NA
WG397,WG397,160,10,163.4,12.2,Quercus glauca,2014,NA
WG398,WG398,160,10,163,13.8,Eurya japonica var. japonica,2014,NA
WG399,WG399,160,10,160.4,13.8,Quercus glauca,2014,NA
322769,322769,160,10,161.4,10.4,Chamaecyparis obtusa,1993,NA
322770,322770,160,10,161.9,11.4,Chamaecyparis obtusa,1993,1993
322771,322771,160,10,160.7,11.5,Chamaecyparis obtusa,1993,NA
322772,322772,160,10,161.8,12.6,Chamaecyparis obtusa,1993,1993
323773,323773,160,15,163.1,15.7,Chamaecyparis obtusa,1993,1999
323774,323774,160,15,164.6,16.3,Quercus glauca,1993,NA
323775,323775,160,15,164.6,17.2,Eurya japonica var. japonica,1993,2002
323776,323776,160,15,163.6,18,Chamaecyparis obtusa,1993,1993
323777,323777,160,15,162.5,17.8,Chamaecyparis obtusa,1993,1993
323778,323778,160,15,161.9,16.5,Chamaecyparis obtusa,1993,NA
323779,323779,160,15,163,18.7,Quercus glauca,1993,1993
324418,324418,160,20,163.2,20.1,Camellia japonica,1996,NA
324703,324703,160,20,160.7,21.3,Eurya japonica var. japonica,2005,NA
324704,324704,160,20,160.3,21.3,Camellia japonica,2005,NA
324780,324780,160,20,160.9,21.3,Carpinus tschonoskii,1993,NA
324874,324874,160,20,162.2,20.7,Eurya japonica var. japonica,1993,NA
324920,324920,160,20,162.5,21.2,Camellia japonica,2002,NA
324418,324921,160,20,163.2,20.3,Camellia japonica,2002,NA
WG414,WG414,160,25,164.1,29.8,Cleyera japonica,2014,NA
325781,325781,160,25,161.4,26.8,Padus grayana,1993,NA
325782,325782,160,25,164.8,26.6,Padus grayana,1993,2002
325783,325783,160,25,163.5,28.1,Eurya japonica var. japonica,1993,NA
325784,325784,160,25,163.8,28.5,Toxicodendron sylvestre,1993,NA
325785,325785,160,25,163.1,28.2,Symplocos prunifolia,1993,NA
325786,325786,160,25,164.8,29.5,Quercus glauca,1993,2002
325787,325787,160,25,164.2,29.8,Photinia glabra,1993,NA
WG415,WG415,160,30,162.5,33.8,Cleyera japonica,2014,NA
326788,326788,160,30,164.8,31.8,Ilex pedunculosa,1993,2002
326788,326789,160,30,164.8,31.7,Ilex pedunculosa,1993,2002
326790,326790,160,30,163.1,33.7,Symplocos prunifolia,1993,1999
326791,326791,160,30,161.4,33.4,Ilex pedunculosa,1993,1999
326875,326875,160,30,164.2,31.7,Eurya japonica var. japonica,1993,2002
WG416,WG416,160,35,162,35.1,Cleyera japonica,2014,NA
WG417,WG417,160,35,162,36,Cleyera japonica,2014,NA
327792,327792,160,35,164.2,37,Quercus glauca,1993,2002
327793,327793,160,35,163.6,38.1,Symplocos prunifolia,1993,1999
327794,327794,160,35,163.1,38.4,Chengiopanax sciadophylloides,1993,1999
327796,327795,160,35,163.3,38.8,Chengiopanax sciadophylloides,1993,1999
327796,327796,160,35,163.4,35.9,Chengiopanax sciadophylloides,1993,2005
327796,327797,160,35,163.3,39.1,Chengiopanax sciadophylloides,1993,2005
327796,327798,160,35,163.3,39.2,Chengiopanax sciadophylloides,1993,2005
327796,327799,160,35,163.4,39.4,Chengiopanax sciadophylloides,1993,2005
327800,327800,160,35,164.1,39.5,Chengiopanax sciadophylloides,1993,2005
327802,327801,160,35,164.6,39.8,Symplocos prunifolia,1993,2002
327802,327802,160,35,164.6,39.8,Symplocos prunifolia,1993,2002
327803,327803,160,35,161.7,37.6,Symplocos prunifolia,1993,1999
327804,327804,160,35,161.5,37.5,Gamblea innovans,1993,2002
327805,327805,160,35,161.1,36.2,Symplocos prunifolia,1993,1999
327806,327806,160,35,160.4,38.7,Gamblea innovans,1993,2005
328001,328001,160,40,160,40,Euscaphis japonica,1996,1999
328807,328807,160,40,164.3,40.9,Ilex pedunculosa,1993,2002
328808,328808,160,40,163.7,41,Symplocos prunifolia,1993,2002
328809,328809,160,40,163.1,40.3,Symplocos prunifolia,1993,2002
328810,328810,160,40,160.3,41.5,Chamaecyparis obtusa,1993,NA
328811,328811,160,40,163.1,44.2,Symplocos prunifolia,1993,2002
328812,328812,160,40,163.1,44.8,Photinia glabra,1993,NA
329818,WG422,160,45,163.9,49.4,Ilex pedunculosa,2014,NA
329818,RG843,160,45,164,49.5,Ilex pedunculosa,2014,NA
329818,329702,160,45,164,49.5,Ilex pedunculosa,2005,NA
329813,329813,160,45,163.1,48.1,Symplocos prunifolia,1993,2002
329818,329814,160,45,164,49.5,Ilex pedunculosa,1993,NA
329818,329815,160,45,163.9,49.5,Ilex pedunculosa,1993,2002
329818,329816,160,45,163.9,49.6,Ilex pedunculosa,1993,2002
329818,329817,160,45,163.8,49.7,Ilex pedunculosa,1993,2002
329818,329818,160,45,164.1,49.7,Ilex pedunculosa,1993,2002
329820,329819,160,45,163.4,49.5,Symplocos prunifolia,1993,1999
329820,329820,160,45,163.4,49.6,Symplocos prunifolia,1993,2002
329821,329821,160,45,160.2,49.9,Ilex pedunculosa,1993,1999
329918,329918,160,45,162.3,49.3,Cleyera japonica,2002,2002
329919,329919,160,45,161.4,48.6,Quercus glauca,2002,2002
330001,330001,165,0,167.8,0.5,Lyonia ovalifolia var. elliptica,1993,1993
330002,330002,165,0,166.2,4.8,Rhododendron reticulatum,1993,1993
330003,330003,165,0,169.4,4,Chamaecyparis obtusa,1993,NA
330705,330705,165,0,167.4,0.1,Rhododendron reticulatum,2005,NA
331004,331004,165,5,167.5,5.8,Chamaecyparis obtusa,1993,1993
331005,331005,165,5,165.4,6.4,Chamaecyparis obtusa,1993,NA
331006,331006,165,5,167.5,6.9,Chamaecyparis obtusa,1993,NA
331007,331007,165,5,168.7,7.2,Camellia japonica,1993,2002
331008,331008,165,5,169.2,8.1,Chamaecyparis obtusa,1993,NA
331009,331009,165,5,167.5,8.4,Camellia japonica,1993,2002
331010,331010,165,5,165.7,9.1,Cleyera japonica,1993,2002
332011,332011,165,10,166,10.9,Padus grayana,1993,NA
332011,332012,165,10,166,10.9,Padus grayana,1993,NA
332013,332013,165,10,169.7,11.3,Eurya japonica var. japonica,2002,2002
332014,332014,165,10,168.7,11.5,Symplocos prunifolia,1993,2002
332924,332924,165,10,167.5,11.8,Camellia japonica,2002,2002
333016,333015,165,15,168.3,15.8,Quercus glauca,1993,2002
333016,333016,165,15,168.2,15.8,Quercus glauca,1993,2002
333016,333017,165,15,168.3,15.8,Quercus glauca,1993,1999
333016,333018,165,15,168.3,15.8,Quercus glauca,1993,2002
333019,333019,165,15,167.3,16,Chamaecyparis obtusa,1993,NA
333020,333020,165,15,166,16.7,Chamaecyparis obtusa,1993,NA
333021,333021,165,15,168.4,17,Eurya japonica var. japonica,1993,2002
333023,333022,165,15,168.5,17.5,Quercus glauca,1993,2002
333023,333023,165,15,168.5,17.5,Quercus glauca,1993,2002
333024,333024,165,15,169.6,17.9,Eurya japonica var. japonica,1993,2002
333025,333025,165,15,165.7,18.3,Camellia japonica,1993,2002
333026,333026,165,15,165.2,18,Eurya japonica var. japonica,1993,2002
333027,333027,165,15,165.6,19.2,Photinia glabra,1993,NA
333028,333028,165,15,169.3,19.6,Carpinus laxiflora,1993,NA
334029,334029,165,20,169.8,22.9,Quercus glauca,1993,2002
334029,334030,165,20,169.8,22.9,Quercus glauca,1993,2002
334029,334031,165,20,169.8,22.9,Quercus glauca,1993,2002
334032,334032,165,20,169.5,23.3,Castanea crenata,1993,2005
334033,334033,165,20,169.5,23.8,Cerasus jamasakura,1993,NA
334033,334034,165,20,169.5,23.8,Cerasus jamasakura,1993,2002
334035,334035,165,20,166,23.1,Fraxinus sieboldiana,1993,NA
335036,335036,165,25,169.3,26.4,Acer crataegifolium,1993,2005
335037,335037,165,25,168.3,29.1,Vaccinium bracteatum,1993,1993
335038,335038,165,25,168.1,29.3,Symplocos prunifolia,1993,1999
335039,335039,165,25,167.8,28.3,Chengiopanax sciadophylloides,1993,2005
335040,335040,165,25,168.8,27.5,Ilex pedunculosa,1993,1993
335041,335041,165,25,167.5,28.6,Quercus glauca,1993,2002
335925,335925,165,25,166.7,28,Cleyera japonica,2002,2002
335926,335926,165,25,166.6,29.4,Eurya japonica var. japonica,2002,2002
336042,336042,165,30,168.5,30.8,Symplocos prunifolia,1993,2002
336043,336043,165,30,168.9,31.1,Symplocos prunifolia,1993,2002
336044,336044,165,30,170,32.8,Symplocos prunifolia,1993,2002
336045,336045,165,30,168.1,32.8,Quercus glauca,1993,2002
336046,336046,165,30,167.3,32.8,Eurya japonica var. japonica,1993,2002
336047,336047,165,30,166.7,32.7,Quercus glauca,1993,2002
336048,336048,165,30,166.4,32.7,Eurya japonica var. japonica,1993,2002
336049,336049,165,30,166.8,34.7,Chengiopanax sciadophylloides,1993,1999
336050,336050,165,30,166,34.8,Quercus glauca,1993,2002
336051,336051,165,30,168,34.8,Eurya japonica var. japonica,1993,2002
336052,336052,165,30,168.3,33.8,Cleyera japonica,1993,2002
336926,336926,165,30,166.7,31.9,Quercus glauca,2002,2002
336927,336927,165,30,169.8,34.6,Cleyera japonica,2002,2002
336929,336928,165,30,169.9,34.8,Cleyera japonica,2002,2002
336929,336929,165,30,169.8,34.8,Cleyera japonica,2002,2002
337053,337053,165,35,165.5,35.2,Gamblea innovans,1993,2005
337054,337054,165,35,165.6,35.5,Symplocos prunifolia,1993,2002
337055,337055,165,35,168.5,36.7,Symplocos prunifolia,1993,2002
337056,337056,165,35,169.8,39,Symplocos prunifolia,1993,2002
337057,337057,165,35,165.9,39.7,Cryptomeria japonica,1993,NA
337588,337588,165,35,165,35,Camellia japonica,1996,NA
337930,337930,165,35,168,35.3,Cleyera japonica,2002,2002
338058,338058,165,40,165.1,42.8,Ilex pedunculosa,1993,NA
338060,338059,165,40,167.8,44.5,Ilex macropoda,1993,2005
338060,338060,165,40,167.8,44.4,Ilex macropoda,1993,NA
338062,338061,165,40,169.4,44,Ilex macropoda,1993,2002
338062,338062,165,40,170,45,Ilex macropoda,1993,NA
338062,338063,165,40,170,45,Ilex macropoda,1993,2002
338062,338064,165,40,170,45,Ilex macropoda,1993,NA
338062,338065,165,40,170,45,Ilex macropoda,1993,NA
338931,338931,165,40,166.9,42.8,Cleyera japonica,2002,2002
338062,338932,165,40,170,45,Ilex macropoda,2002,2002
338062,338933,165,40,170,45,Ilex macropoda,2002,2002
339066,339066,165,45,165.1,48.8,Eurya japonica var. japonica,1993,2002
339067,339067,165,45,166.5,49.2,Eurya japonica var. japonica,1993,1999
339068,339068,165,45,169.8,47.6,Carpinus laxiflora,1993,NA
339069,339069,165,45,169.7,48.9,Carpinus laxiflora,1993,NA
339070,339070,165,45,169.2,49.6,Chengiopanax sciadophylloides,1993,1993
339418,339418,165,45,168.1,48.5,Chengiopanax sciadophylloides,1993,1999
339934,339934,165,45,166.3,46.9,Clerodendrum trichotomum,2002,2005
339935,339935,165,45,165.1,46.3,Euscaphis japonica,2002,NA
339936,339936,165,45,169.5,46,Photinia glabra,2002,2002
339937,339937,165,45,169.1,47.2,Eurya japonica var. japonica,2002,2002
340721,340721,170,0,170.6,3.8,Chamaecyparis obtusa,1993,NA
340722,340722,170,0,173.9,3.3,Symplocos prunifolia,1993,2002
340722,340723,170,0,173.9,3.3,Symplocos prunifolia,1993,2002
340725,340724,170,0,174.9,2.5,Quercus glauca,1993,2002
340725,340725,170,0,174.9,2.5,Quercus glauca,1993,NA
341336,341336,170,5,174.6,9.1,Cleyera japonica,2002,NA
341726,341726,170,5,173.4,5.3,Styrax japonica,1993,2002
341727,341727,170,5,173.8,6.4,Quercus serrata,1993,NA
341728,341728,170,5,174.3,9.6,Quercus glauca,1993,2002
341729,341729,170,5,174.3,8.9,Symplocos prunifolia,1993,2002
341730,341730,170,5,174.4,8.1,Symplocos prunifolia,1993,2002
341731,341731,170,5,174.4,7.6,Cleyera japonica,1993,2002
341732,341732,170,5,173.7,6.8,Padus grayana,1993,1996
341733,341733,170,5,170.6,6.4,Cerasus jamasakura,1993,NA
341734,341734,170,5,170.5,5.8,Camellia japonica,1993,2002
341735,341735,170,5,170.3,5.4,Camellia japonica,1993,2002
342186,342186,170,10,173.3,14.2,Cleyera japonica,1999,2002
342337,342337,170,10,172.1,14.6,Eurya japonica var. japonica,2002,2002
342736,342736,170,10,173.4,14.6,Quercus serrata,1993,NA
342737,342737,170,10,173.3,13.7,Eurya japonica var. japonica,1993,2002
342738,342738,170,10,173.1,14.4,Symplocos prunifolia,1993,1996
342739,342739,170,10,173.1,14.2,Photinia glabra,1993,2002
343187,343187,170,15,174.6,17.7,Camellia japonica,1999,2002
343188,343188,170,15,172.8,18.5,Eurya japonica var. japonica,1999,2002
343345,343345,170,15,170.2,16.7,Symplocos prunifolia,2002,2002
343740,343740,170,15,171.8,17.8,Camellia japonica,1993,2002
343741,343741,170,15,172.5,18.1,Styrax japonica,1993,NA
343742,343742,170,15,172.7,16.4,Cleyera japonica,1993,2002
344748,WG456,170,20,173.6,23.7,Ilex pedunculosa,2014,NA
344748,WG457,170,20,173.6,23.7,Ilex pedunculosa,2014,NA
344748,WG458,170,20,173.6,23.7,Ilex pedunculosa,2014,NA
344748,WG459,170,20,173.6,23.7,Ilex pedunculosa,2014,NA
344748,WG460,170,20,173.6,23.7,Ilex pedunculosa,2014,NA
344748,WG461,170,20,173.6,23.7,Ilex pedunculosa,2014,NA
344748,WG462,170,20,173.6,23.7,Ilex pedunculosa,2014,NA
344748,WG463,170,20,173.6,23.7,Ilex pedunculosa,2014,NA
344189,344189,170,20,174.9,21.7,Fraxinus sieboldiana,1999,2005
344338,344338,170,20,173.8,21.3,Quercus glauca,2002,2002
344339,344339,170,20,174.4,24.5,Acer crataegifolium,2002,2005
344743,344743,170,20,172.8,21.3,Clethra barbinervis,1993,NA
344744,344744,170,20,174.2,24.5,Symplocos prunifolia,1993,2002
344748,344745,170,20,173.6,23.7,Ilex pedunculosa,1993,2002
344748,344746,170,20,173.6,23.7,Ilex pedunculosa,1993,2002
344748,344747,170,20,173.6,23.7,Ilex pedunculosa,1993,NA
344748,344748,170,20,173.6,23.7,Ilex pedunculosa,1993,NA
344748,344749,170,20,173.6,23.7,Ilex pedunculosa,1993,2005
344933,344933,170,20,170.2,24.7,Symplocos prunifolia,1993,1999
344933,344934,170,20,170.2,24.7,Symplocos prunifolia,1993,1999
345750,345750,170,25,171.8,26.5,Toxicodendron trichocarpum,1993,2002
345751,345751,170,25,171.8,28.3,Eurya japonica var. japonica,1993,2002
345752,345752,170,25,174.9,26.3,Pourthiaea villosa var. villosa,1993,NA
345753,345753,170,25,171.4,29.6,Quercus glauca,1993,2002
345754,345754,170,25,174.5,29.9,Symplocos prunifolia,1993,1999
345755,345755,170,25,174.7,28.4,Symplocos prunifolia,1993,2002
345756,345756,170,25,173.9,28.4,Symplocos prunifolia,1993,2002
345757,345757,170,25,170.3,28.3,Symplocos prunifolia,1993,1993
345758,345758,170,25,171.1,28.3,Ilex macropoda,1993,2005
345759,345759,170,25,171.1,28.5,Cleyera japonica,1993,2002
345758,345760,170,25,170.8,28.2,Ilex macropoda,1993,2002
345761,345761,170,25,171.7,26.8,Symplocos prunifolia,1993,2002
345762,345762,170,25,170.3,26.5,Symplocos prunifolia,1993,2002
346071,346071,170,30,174.3,31.2,Symplocos prunifolia,1993,2002
346072,346072,170,30,174.5,32.5,Gamblea innovans,1993,2005
346073,346073,170,30,173.5,33,Eurya japonica var. japonica,1993,2002
346074,346074,170,30,173,32.5,Symplocos prunifolia,1993,2002
346075,346075,170,30,172.9,34,Lyonia ovalifolia var. elliptica,1993,NA
346076,346076,170,30,172.4,32.1,Lyonia ovalifolia var. elliptica,1993,NA
346077,346077,170,30,172.4,30.9,Ilex pedunculosa,1993,2005
346078,346078,170,30,171.8,30.7,Symplocos prunifolia,1993,2002
346079,346079,170,30,170.8,33.4,Chengiopanax sciadophylloides,1993,2005
347080,347080,170,35,170.1,35.1,Symplocos prunifolia,1993,2002
347081,347081,170,35,171.9,35.9,Lyonia ovalifolia var. elliptica,1993,1999
347082,347082,170,35,171,35.9,Cleyera japonica,1993,2002
347083,347083,170,35,171.5,37.1,Symplocos prunifolia,1993,2002
347084,347084,170,35,173.1,38.3,Eurya japonica var. japonica,1993,2002
347080,347190,170,35,170.1,35.1,Symplocos prunifolia,1999,2002
347340,347340,170,35,173.1,38.5,Quercus glauca,2002,2002
347341,347341,170,35,174,38.3,Quercus glauca,2002,2002
347589,347589,170,35,173.7,38.3,Photinia glabra,1996,2002
347590,347590,170,35,173.1,39.9,Quercus glauca,1996,2002
347935,347935,170,35,171.9,35.5,Toxicodendron trichocarpum,1993,1996
348085,348085,170,40,171,42.5,Quercus glauca,1993,2002
348085,348086,170,40,171,42.5,Quercus glauca,1993,2002
348087,348087,170,40,170.2,44.6,Eurya japonica var. japonica,1993,2002
348088,348088,170,40,170.3,44.9,Wisteria floribunda,1993,1993
349089,349089,170,45,173.3,49.4,Gamblea innovans,1993,2002
349090,349090,170,45,172,45.9,Eurya japonica var. japonica,1993,2002
350552,WG469,175,0,178.8,0.8,Ilex pedunculosa,2014,NA
350550,350191,175,0,179.3,1.2,Ilex pedunculosa,1999,2002
350550,350550,175,0,179.3,1.2,Ilex pedunculosa,1993,2002
350550,350551,175,0,179.3,1,Ilex pedunculosa,1993,NA
350552,350552,175,0,178.8,0.8,Ilex pedunculosa,1993,NA
350553,350553,175,0,177.9,0.9,Quercus glauca,1993,NA
350554,350554,175,0,178.3,2.1,Gamblea innovans,1993,NA
350555,350555,175,0,179.1,4,Symplocos prunifolia,1993,2002
350557,350556,175,0,178.8,4.4,Photinia glabra,1993,2002
350557,350557,175,0,178.8,4.4,Photinia glabra,1993,2002
350557,350558,175,0,178.8,4.4,Photinia glabra,1993,2002
350559,350559,175,0,179.1,4.7,Photinia glabra,1993,2002
350560,350560,175,0,176.9,2.7,Symplocos prunifolia,1993,1993
350562,350561,175,0,176.8,3.4,Symplocos prunifolia,1993,1993
350562,350562,175,0,176.8,3.4,Symplocos prunifolia,1993,2002
350563,350563,175,0,176.2,4.2,Symplocos prunifolia,1993,2002
350564,350564,175,0,176.2,4.3,Symplocos prunifolia,1993,2002
350565,350565,175,0,176.2,4.2,Symplocos prunifolia,1993,2002
351566,351566,175,5,175.4,5.9,Camellia japonica,1993,NA
351568,351567,175,5,179.1,7.4,Symplocos prunifolia,1993,2002
351568,351568,175,5,179.1,7.8,Symplocos prunifolia,1993,2002
351568,351569,175,5,179.1,7.8,Symplocos prunifolia,1993,2002
352570,352570,175,10,175.8,11.3,Quercus serrata,1993,NA
352571,352571,175,10,177.4,10.8,Dendropanax trifidus,1993,NA
352572,352572,175,10,178.8,13,Symplocos prunifolia,1993,2002
352573,352573,175,10,176.3,12.7,Gamblea innovans,1993,NA
352574,352574,175,10,175,10,Symplocos prunifolia,1999,2002
352575,352575,175,10,175.5,14.2,Quercus glauca,1993,2002
352576,352576,175,10,176.4,14.8,Quercus serrata,1993,NA
352577,352577,175,10,177.6,14.7,Quercus glauca,1993,1999
352578,352578,175,10,179.4,11.5,Symplocos prunifolia,1993,1993
352579,352579,175,10,179.8,15,Symplocos prunifolia,1993,2002
353192,353192,175,15,175.7,17.6,Eurya japonica var. japonica,1999,2002
353193,353193,175,15,178.6,19.9,Eurya japonica var. japonica,1999,2002
353388,353388,175,15,179.7,19.9,Chengiopanax sciadophylloides,1993,1993
353580,353580,175,15,176.8,15,Eurya japonica var. japonica,1993,2002
353581,353581,175,15,177.2,15.1,Quercus glauca,1993,2005
353582,353582,175,15,177.8,15.1,Quercus serrata,1993,NA
353583,353583,175,15,177.9,15.2,Gamblea innovans,1993,NA
353584,353584,175,15,178.3,15.8,Chengiopanax sciadophylloides,1993,NA
353585,353585,175,15,178.4,15.8,Symplocos prunifolia,1993,2002
353586,353586,175,15,179.4,15.7,Symplocos prunifolia,1993,2002
353587,353587,175,15,178.9,16.5,Symplocos prunifolia,1993,2002
353589,353588,175,15,178.1,16.4,Rhododendron reticulatum,1993,1999
353589,353589,175,15,178.1,16.4,Rhododendron reticulatum,1993,1993
353591,353590,175,15,175.9,16.6,Quercus glauca,1993,1999
353591,353591,175,15,175.9,16.6,Quercus glauca,1993,2002
353592,353592,175,15,176.9,17.8,Photinia glabra,1993,1999
353593,353593,175,15,176.9,20,Eurya japonica var. japonica,1993,2002
353594,353594,175,15,178.6,19.8,Symplocos prunifolia,1993,2002
354194,354194,175,20,175.9,22.1,Eurya japonica var. japonica,1999,2002
354195,354195,175,20,179.6,23.5,Eurya japonica var. japonica,1999,2002
354595,354595,175,20,176.9,21.7,Symplocos prunifolia,1993,1996
354596,354596,175,20,176.7,22.6,Chengiopanax sciadophylloides,1993,2002
354597,354597,175,20,175.8,22,Laurocerasus spinulosa,1993,2002
354598,354598,175,20,178.5,24.9,Vaccinium bracteatum,1993,NA
354599,354599,175,20,177.7,24.3,Padus grayana,1993,NA
355196,355196,175,25,179.4,27.9,Quercus glauca,1999,NA
355196,355197,175,25,179.4,27.9,Quercus glauca,1999,2002
355352,355352,175,25,179.9,27.6,Quercus glauca,2002,2002
355600,355600,175,25,175,25,Symplocos prunifolia,1996,1996
355601,355601,175,25,178.5,26,Euscaphis japonica,1993,1993
355602,355602,175,25,175.2,26.7,Symplocos prunifolia,1993,2002
355603,355603,175,25,175.7,28.1,Pieris japonica,1993,2002
355604,355604,175,25,175.1,28.7,Pieris japonica,1993,2002
355605,355605,175,25,175.9,28.5,Pieris japonica,1993,2002
355606,355606,175,25,175.6,29.1,Pieris japonica,1993,2002
356344,356344,175,30,179.3,34.2,Eurya japonica var. japonica,2002,2002
356607,356607,175,30,178.7,30.5,Camellia japonica,1993,2002
356608,356608,175,30,179.8,32.2,Symplocos prunifolia,1993,NA
357343,357343,175,35,179,35.1,Eurya japonica var. japonica,2002,2002
357609,357609,175,35,175.9,35.6,Symplocos prunifolia,1993,2002
357610,357610,175,35,177.2,36.4,Symplocos prunifolia,1993,2002
357610,357611,175,35,177.2,36.4,Symplocos prunifolia,1993,2002
357613,357612,175,35,178.2,37.2,Gamblea innovans,1993,2005
357613,357613,175,35,178.2,37.5,Gamblea innovans,1993,2005
357614,357614,175,35,179.2,37.5,Pinus densiflora,1993,1999
357615,357615,175,35,177.2,37.4,Symplocos prunifolia,1993,2002
357616,357616,175,35,177.6,38.5,Vaccinium bracteatum,1993,1999
357617,357617,175,35,179.6,39.4,Photinia glabra,1993,2002
357617,357618,175,35,179.6,39.4,Photinia glabra,1993,2002
357617,357619,175,35,179.6,39.4,Photinia glabra,1993,2002
358198,358198,175,40,176.4,40,Cleyera japonica,1999,2002
358199,358199,175,40,176.4,43.3,Eurya japonica var. japonica,1999,2002
358342,358342,175,40,175.3,43.1,Cleyera japonica,2002,2002
358833,358831,175,40,177.8,42.5,Ilex pedunculosa,1993,2002
358833,358832,175,40,177.8,42.6,Ilex pedunculosa,1993,NA
358833,358833,175,40,177.8,43,Ilex pedunculosa,1993,2002
359826,WG489,175,45,177.7,47.2,Ilex macropoda,2014,NA
359822,359822,175,45,179.6,47.6,Carpinus laxiflora,1993,NA
359824,359823,175,45,179,47.8,Quercus glauca,1993,2002
359824,359824,175,45,179,48.2,Quercus glauca,1993,2002
359825,359825,175,45,179.7,47.5,Eurya japonica var. japonica,1993,2002
359826,359826,175,45,177.7,47.2,Ilex macropoda,1993,NA
359826,359827,175,45,177.5,47.2,Ilex macropoda,1993,NA
359826,359828,175,45,177.5,47.2,Ilex macropoda,1993,NA
359826,359829,175,45,177.7,47.2,Ilex macropoda,1993,NA
359830,359830,175,45,178,45.4,Chengiopanax sciadophylloides,1993,2002
360455,WG492,180,0,184.4,0.5,Ilex pedunculosa,2014,NA
360455,WG493,180,0,184.4,0.5,Ilex pedunculosa,2014,NA
360454,360454,180,0,183.1,0.5,Pinus densiflora,1993,2002
360455,360455,180,0,184.2,0.5,Ilex pedunculosa,1993,2002
360455,360456,180,0,184.4,0.5,Ilex pedunculosa,1993,NA
360455,360457,180,0,184.4,0.7,Ilex pedunculosa,1993,2002
360459,360458,180,0,183.9,0.5,Rhododendron reticulatum,1999,2002
360459,360459,180,0,183.9,0.5,Rhododendron reticulatum,1993,2002
360460,360460,180,0,182.9,3.8,Symplocos prunifolia,1993,2002
360461,360461,180,0,183.2,3.8,Rhododendron reticulatum,1993,2002
360462,360462,180,0,181.5,4.3,Lyonia ovalifolia var. elliptica,1993,1996
361464,WG496,180,5,184.7,9.4,Ilex pedunculosa,2014,NA
361464,WG497,180,5,184.7,9.4,Ilex pedunculosa,2014,NA
361464,WG498,180,5,184.7,9.4,Ilex pedunculosa,2014,NA
361464,WG499,180,5,184.7,9.4,Ilex pedunculosa,2014,NA
361464,WG500,180,5,184.7,9.4,Ilex pedunculosa,2014,NA
361464,WG501,180,5,184.7,9.4,Ilex pedunculosa,2014,NA
361463,361463,180,5,183.9,6,Ilex pedunculosa,1993,NA
361464,361464,180,5,184.7,9.4,Ilex pedunculosa,1993,NA
361464,361465,180,5,184.8,9.6,Ilex pedunculosa,1993,2002
361464,361466,180,5,184.7,9.6,Ilex pedunculosa,1993,2002
361595,361595,180,5,181.1,6.4,Photinia glabra,1996,2005
361464,361941,180,5,184.7,9.4,Ilex pedunculosa,1993,2002
362467,362467,180,10,180.8,10.7,Symplocos prunifolia,1993,NA
362468,362468,180,10,184.1,11.9,Cleyera japonica,1993,2002
362469,362469,180,10,183.5,12.7,Lyonia ovalifolia var. elliptica,1993,1999
362469,362470,180,10,183.5,12.7,Lyonia ovalifolia var. elliptica,1993,1993
362471,362471,180,10,183.9,14.9,Chengiopanax sciadophylloides,1993,NA
363472,WG505,180,15,182.8,15.2,Ilex pedunculosa,2014,NA
363472,WG506,180,15,182.8,15.2,Ilex pedunculosa,2014,NA
363472,WG507,180,15,182.8,15.2,Ilex pedunculosa,2014,NA
363472,WG508,180,15,182.8,15.2,Ilex pedunculosa,2014,NA
363472,WG510,180,15,182.8,15.2,Ilex pedunculosa,2014,NA
363472,WG511,180,15,182.8,15.2,Ilex pedunculosa,2014,NA
363472,WG512,180,15,182.8,15.2,Ilex pedunculosa,2014,NA
363000,363000,180,15,183.4,16.8,Photinia glabra,2002,2002
363472,363472,180,15,182.8,15.2,Ilex pedunculosa,1993,NA
363473,363473,180,15,183.5,15.6,Symplocos prunifolia,1993,2002
363474,363474,180,15,183.5,17.6,Eurya japonica var. japonica,1993,NA
363475,363475,180,15,180,19.2,Pinus densiflora,1993,1993
363476,363476,180,15,184.2,19.9,Photinia glabra,1993,NA
364201,364201,180,20,181.2,22.5,Eurya japonica var. japonica,1999,2002
